transaction_id,account_id,transaction_date,transaction_type,category,amount,payment_mode,merchant_category,transaction_status,transaction_year,transaction_month,transaction_month_name
T035770,A04436,2025-08-25,Credit,Travel,49380.37,Net Banking,Other,Success,2025,8,August
T035771,A01617,2025-12-08,Credit,Travel,18092.29,ATM,Grocery,Success,2025,12,December
T035772,A01876,2026-02-26,Debit,Healthcare,42660.17,Net Banking,Education,Pending,2026,2,February
T035773,A00358,2025-08-22,Credit,Food,20670.4,Net Banking,Utility,Success,2025,8,August
T035774,A03017,2026-07-30,Credit,Healthcare,65552.92,UPI,Restaurant,Success,2026,7,July
T035775,A00940,2025-02-02,Credit,Utilities,93088.5,Credit Card,Restaurant,Success,2025,2,February
T035776,A00727,2025-08-24,Credit,Shopping,61625.72,Debit Card,Grocery,Success,2025,8,August
T035777,A04480,2026-08-30,Credit,Travel,40929.74,Credit Card,Retail,Failed,2026,8,August
T035778,A03569,2025-02-12,Credit,Utilities,63180.14,Debit Card,Grocery,Success,2025,2,February
T035779,A01741,2025-01-30,Debit,Shopping,42136.92,Credit Card,Grocery,Pending,2025,1,January
T035780,A02100,2024-09-22,Credit,Bills,71875.18,UPI,Education,Success,2024,9,September
T035781,A01096,2026-05-31,Credit,Food,45108.73,UPI,Travel,Success,2026,5,May
T035782,A01964,2025-10-14,Credit,Entertainment,30384.45,Credit Card,Healthcare,Success,2025,10,October
T035783,A00997,2025-06-30,Debit,Food,26017.93,Credit Card,Travel,Success,2025,6,June
T035784,A02845,2026-05-02,Credit,Healthcare,61974.35,UPI,Retail,Success,2026,5,May
T035785,A01506,2025-01-14,Credit,Healthcare,39074.84,UPI,Restaurant,Success,2025,1,January
T035786,A04031,2025-06-05,Credit,Entertainment,3203.58,Credit Card,Other,Success,2025,6,June
T035787,A01371,2025-04-05,Debit,Entertainment,89686.09,Debit Card,Other,Success,2025,4,April
T035788,A04960,2025-09-26,Debit,Healthcare,48078.15,Debit Card,Fuel,Success,2025,9,September
T035789,A04466,2024-09-27,Credit,Entertainment,32931.07,UPI,Fuel,Success,2024,9,September
T035790,A03659,2026-03-22,Debit,Groceries,88008.27,Debit Card,Travel,Success,2026,3,March
T035791,A01075,2026-04-06,Credit,Healthcare,821.33,ATM,Utility,Success,2026,4,April
T035792,A03270,2025-10-31,Debit,Shopping,59631.14,UPI,Travel,Success,2025,10,October
T035793,A02635,2024-11-08,Debit,Bills,86336.07,ATM,Grocery,Success,2024,11,November
T035794,A01939,2025-04-17,Credit,Food,13290.4,UPI,Travel,Success,2025,4,April
T035795,A03786,2026-08-10,Credit,Bills,13910.94,ATM,Education,Success,2026,8,August
T035796,A04961,2025-04-04,Credit,Shopping,75290.85,UPI,Grocery,Success,2025,4,April
T035797,A03685,2026-03-13,Credit,Travel,96269.82,Debit Card,Travel,Success,2026,3,March
T035798,A03051,2025-12-30,Debit,Other,49244.3,ATM,Online,Success,2025,12,December
T035799,A04777,2025-01-08,Debit,Utilities,58557.27,Debit Card,Restaurant,Success,2025,1,January
T035800,A01939,2025-09-07,Credit,Entertainment,99760.76,UPI,Other,Success,2025,9,September
T035801,A03682,2025-12-09,Debit,Groceries,39910.81,Credit Card,Grocery,Success,2025,12,December
T035802,A00314,2024-11-29,Credit,Shopping,73504.42,Net Banking,Healthcare,Success,2024,11,November
T035803,A04799,2025-05-22,Credit,Shopping,80660.98,Credit Card,Other,Success,2025,5,May
T035804,A00493,2025-05-27,Credit,Shopping,89692.04,Net Banking,Healthcare,Success,2025,5,May
T035805,A00430,2026-01-26,Debit,Entertainment,13963.08,ATM,Education,Failed,2026,1,January
T035806,A04586,2026-04-28,Debit,Bills,66419.39,ATM,Fuel,Success,2026,4,April
T035807,A01126,2025-02-01,Credit,Utilities,58020.77,Debit Card,Fuel,Success,2025,2,February
T035808,A02783,2026-02-04,Credit,Entertainment,44709.12,Net Banking,Utility,Success,2026,2,February
T035809,A03728,2026-01-21,Debit,Healthcare,45770.25,Net Banking,Education,Success,2026,1,January
T035810,A03716,2025-11-22,Debit,Groceries,38001.31,ATM,Grocery,Success,2025,11,November
T035811,A01162,2026-05-27,Credit,Bills,47807.8,ATM,Retail,Success,2026,5,May
T035812,A00336,2025-01-20,Debit,Education,57538.97,ATM,Utility,Success,2025,1,January
T035813,A04343,2025-10-07,Credit,Other,5630.26,Credit Card,Education,Success,2025,10,October
T035814,A02478,2025-07-18,Debit,Other,92443.29,Credit Card,Healthcare,Success,2025,7,July
T035815,A02740,2025-01-17,Debit,Travel,28928.86,ATM,Healthcare,Success,2025,1,January
T035816,A03868,2024-10-15,Debit,Entertainment,28658.01,Net Banking,Other,Success,2024,10,October
T035817,A03847,2024-11-20,Credit,Food,1403.79,ATM,Utility,Success,2024,11,November
T035818,A01616,2026-04-05,Credit,Entertainment,24393.98,UPI,Education,Pending,2026,4,April
T035819,A00275,2026-04-26,Debit,Other,64224.43,UPI,Grocery,Success,2026,4,April
T035820,A03454,2026-06-13,Credit,Education,72748.29,UPI,Grocery,Success,2026,6,June
T035821,A04727,2025-11-08,Credit,Food,24288.18,Credit Card,Restaurant,Success,2025,11,November
T035822,A03655,2024-10-13,Debit,Shopping,87930.31,Debit Card,Online,Success,2024,10,October
T035823,A00716,2025-09-28,Credit,Healthcare,60474.55,Credit Card,Online,Success,2025,9,September
T035824,A00853,2026-01-11,Credit,Entertainment,83957.51,UPI,Online,Success,2026,1,January
T035825,A00755,2026-02-07,Credit,Food,21506.74,Net Banking,Online,Success,2026,2,February
T035826,A04964,2026-08-12,Debit,Bills,47500.09,Credit Card,Utility,Success,2026,8,August
T035827,A00809,2024-09-14,Debit,Food,99757.69,ATM,Fuel,Success,2024,9,September
T035828,A04387,2025-10-15,Credit,Utilities,39788.82,Credit Card,Restaurant,Success,2025,10,October
T035829,A04850,2025-10-09,Debit,Food,23342.7,Debit Card,Retail,Pending,2025,10,October
T035830,A01135,2026-02-05,Debit,Travel,27765.97,Net Banking,Retail,Success,2026,2,February
T035831,A04246,2025-09-19,Debit,Entertainment,29607.51,ATM,Utility,Success,2025,9,September
T035832,A02496,2025-06-21,Debit,Education,55314.8,Debit Card,Fuel,Success,2025,6,June
T035833,A02636,2025-10-28,Debit,Healthcare,60037.15,ATM,Travel,Success,2025,10,October
T035834,A02405,2026-07-07,Credit,Bills,39477.74,Credit Card,Grocery,Success,2026,7,July
T035835,A02481,2025-05-12,Credit,Healthcare,78309.78,Net Banking,Online,Success,2025,5,May
T035836,A03316,2024-11-09,Credit,Other,86539.6,Debit Card,Utility,Success,2024,11,November
T035837,A01605,2025-12-15,Credit,Entertainment,44915.77,Debit Card,Utility,Success,2025,12,December
T035838,A01389,2025-03-02,Debit,Utilities,20191.15,Debit Card,Utility,Pending,2025,3,March
T035839,A04419,2026-04-10,Debit,Groceries,94500.84,Net Banking,Retail,Success,2026,4,April
T035840,A03130,2025-09-10,Credit,Food,46281.6,Net Banking,Healthcare,Success,2025,9,September
T035841,A02989,2026-01-21,Debit,Travel,75794.89,Debit Card,Grocery,Success,2026,1,January
T035842,A03940,2025-07-01,Credit,Food,28497.79,UPI,Retail,Success,2025,7,July
T035843,A02529,2025-02-23,Credit,Entertainment,20293.03,UPI,Fuel,Success,2025,2,February
T035844,A04894,2026-04-18,Debit,Utilities,81642.56,Credit Card,Healthcare,Success,2026,4,April
T035845,A00355,2025-06-26,Debit,Education,28293.76,Net Banking,Restaurant,Success,2025,6,June
T035846,A03066,2026-03-31,Credit,Other,36860.45,ATM,Fuel,Success,2026,3,March
T035847,A00364,2026-08-22,Credit,Other,29022.33,ATM,Restaurant,Success,2026,8,August
T035848,A04543,2026-08-05,Credit,Food,30154.72,Credit Card,Retail,Success,2026,8,August
T035849,A02861,2026-01-10,Debit,Shopping,62802.23,Debit Card,Fuel,Success,2026,1,January
T035850,A02342,2025-11-19,Debit,Travel,37528.74,ATM,Online,Success,2025,11,November
T035851,A00703,2026-05-18,Credit,Food,30522.85,Credit Card,Grocery,Success,2026,5,May
T035852,A04282,2025-11-20,Credit,Education,83531.83,ATM,Restaurant,Success,2025,11,November
T035853,A03421,2024-10-19,Credit,Healthcare,97296.16,Debit Card,Utility,Success,2024,10,October
T035854,A02268,2026-04-16,Credit,Utilities,33611.28,Credit Card,Utility,Success,2026,4,April
T035855,A03231,2025-04-28,Debit,Travel,27348.15,ATM,Healthcare,Success,2025,4,April
T035856,A00578,2026-04-12,Debit,Other,73072.31,UPI,Restaurant,Success,2026,4,April
T035857,A03085,2025-06-29,Credit,Utilities,97202.82,UPI,Education,Success,2025,6,June
T035858,A02968,2026-05-19,Credit,Healthcare,70040.28,UPI,Restaurant,Success,2026,5,May
T035859,A04034,2026-02-22,Debit,Food,55593.14,ATM,Restaurant,Success,2026,2,February
T035860,A04389,2025-01-29,Debit,Education,39607.82,Debit Card,Restaurant,Success,2025,1,January
T035861,A00982,2024-10-28,Credit,Utilities,63438.24,Debit Card,Other,Success,2024,10,October
T035862,A04633,2025-02-16,Credit,Food,20076.01,Credit Card,Education,Success,2025,2,February
T035863,A02639,2025-05-12,Debit,Other,67849.28,Debit Card,Restaurant,Failed,2025,5,May
T035864,A02593,2024-11-17,Credit,Shopping,43005.19,UPI,Travel,Success,2024,11,November
T035865,A03707,2026-01-29,Debit,Shopping,90577.38,Net Banking,Other,Success,2026,1,January
T035866,A04858,2025-09-22,Debit,Shopping,48802.13,ATM,Healthcare,Success,2025,9,September
T035867,A03816,2024-10-07,Credit,Other,71294.77,UPI,Retail,Success,2024,10,October
T035868,A03744,2025-06-09,Credit,Groceries,56852.35,ATM,Healthcare,Success,2025,6,June
T035869,A01175,2026-03-09,Credit,Travel,65899.19,UPI,Utility,Success,2026,3,March
T035870,A03887,2025-12-03,Credit,Entertainment,15431.49,ATM,Retail,Success,2025,12,December
T035871,A04211,2025-07-04,Debit,Groceries,55990.12,Credit Card,Grocery,Success,2025,7,July
T035872,A01213,2026-08-03,Debit,Entertainment,52877.56,ATM,Utility,Success,2026,8,August
T035873,A03619,2025-02-01,Debit,Education,38623.51,UPI,Grocery,Success,2025,2,February
T035874,A01164,2025-11-07,Credit,Education,31786.62,UPI,Healthcare,Success,2025,11,November
T035875,A02116,2026-08-21,Debit,Utilities,7935.69,Net Banking,Restaurant,Success,2026,8,August
T035876,A01915,2025-09-09,Credit,Travel,29240.17,Debit Card,Travel,Success,2025,9,September
T035877,A01188,2025-10-19,Debit,Other,77467.63,Debit Card,Other,Success,2025,10,October
T035878,A04182,2026-01-03,Credit,Entertainment,29333.28,Credit Card,Travel,Success,2026,1,January
T035879,A00868,2024-10-07,Credit,Entertainment,59850.69,Net Banking,Other,Success,2024,10,October
T035880,A01142,2026-08-15,Credit,Entertainment,47668.09,Debit Card,Utility,Success,2026,8,August
T035881,A02571,2025-10-19,Debit,Utilities,47159.74,Debit Card,Education,Success,2025,10,October
T035882,A03035,2025-08-27,Debit,Travel,97875.8,Credit Card,Grocery,Success,2025,8,August
T035883,A00413,2026-03-14,Credit,Groceries,43294.23,UPI,Online,Success,2026,3,March
T035884,A02969,2026-08-18,Credit,Other,1309.55,Debit Card,Grocery,Success,2026,8,August
T035885,A04573,2025-10-17,Credit,Healthcare,5121.61,UPI,Online,Success,2025,10,October
T035886,A03732,2025-03-29,Credit,Bills,16669.22,ATM,Restaurant,Success,2025,3,March
T035887,A00398,2024-09-22,Debit,Travel,64174.34,Net Banking,Fuel,Success,2024,9,September
T035888,A01163,2025-01-11,Debit,Education,41530.45,Net Banking,Retail,Success,2025,1,January
T035889,A02438,2026-06-18,Credit,Travel,21013.93,UPI,Grocery,Success,2026,6,June
T035890,A04474,2026-09-09,Credit,Shopping,75324.12,UPI,Healthcare,Success,2026,9,September
T035891,A00939,2026-01-27,Credit,Healthcare,26260.81,Credit Card,Restaurant,Success,2026,1,January
T035892,A00843,2026-03-25,Credit,Utilities,45223.93,UPI,Travel,Success,2026,3,March
T035893,A02033,2025-11-11,Credit,Travel,57072.34,Credit Card,Utility,Success,2025,11,November
T035894,A01029,2024-12-28,Credit,Education,56408.19,Net Banking,Grocery,Failed,2024,12,December
T035895,A01728,2026-01-31,Credit,Healthcare,646.4,Debit Card,Travel,Success,2026,1,January
T035896,A00271,2025-12-12,Credit,Travel,14231.24,Credit Card,Utility,Success,2025,12,December
T035897,A02869,2025-03-14,Credit,Utilities,40690.09,ATM,Healthcare,Success,2025,3,March
T035898,A00139,2024-12-27,Credit,Shopping,78252.33,ATM,Healthcare,Success,2024,12,December
T035899,A00256,2024-11-07,Debit,Shopping,6534.57,Net Banking,Other,Pending,2024,11,November
T035900,A02084,2025-09-05,Credit,Education,75153.6,Net Banking,Restaurant,Success,2025,9,September
T035901,A03751,2024-10-27,Credit,Entertainment,84503.46,UPI,Online,Success,2024,10,October
T035902,A00833,2025-12-29,Debit,Shopping,79845.55,UPI,Travel,Success,2025,12,December
T035903,A00122,2025-01-15,Debit,Other,20720.71,Net Banking,Grocery,Success,2025,1,January
T035904,A00766,2026-05-11,Debit,Entertainment,82769.21,ATM,Education,Success,2026,5,May
T035905,A02496,2024-10-30,Credit,Entertainment,59703.92,UPI,Online,Success,2024,10,October
T035906,A04454,2025-04-01,Credit,Utilities,48793.48,ATM,Travel,Success,2025,4,April
T035907,A00071,2025-06-10,Debit,Shopping,68616.36,Net Banking,Retail,Success,2025,6,June
T035908,A03819,2024-09-21,Debit,Groceries,33404.48,Debit Card,Retail,Success,2024,9,September
T035909,A00116,2026-08-20,Credit,Food,92468.03,Debit Card,Retail,Success,2026,8,August
T035910,A01115,2026-04-07,Debit,Healthcare,94891.33,UPI,Grocery,Success,2026,4,April
T035911,A02208,2025-12-29,Debit,Education,87497.62,Net Banking,Utility,Success,2025,12,December
T035912,A00467,2026-09-06,Credit,Healthcare,47524.06,Net Banking,Retail,Success,2026,9,September
T035913,A01638,2025-11-20,Debit,Shopping,81016.09,UPI,Fuel,Success,2025,11,November
T035914,A01276,2025-04-08,Debit,Groceries,67572.78,UPI,Other,Success,2025,4,April
T035915,A03935,2026-01-31,Debit,Utilities,17490.89,ATM,Travel,Success,2026,1,January
T035916,A04093,2026-03-14,Debit,Entertainment,83027.22,Debit Card,Grocery,Success,2026,3,March
T035917,A02636,2026-03-03,Debit,Utilities,22190.04,Credit Card,Online,Success,2026,3,March
T035918,A03434,2025-06-08,Credit,Education,34565.66,ATM,Grocery,Success,2025,6,June
T035919,A03564,2025-01-28,Credit,Bills,17149.0,ATM,Restaurant,Success,2025,1,January
T035920,A04722,2026-08-21,Debit,Food,96018.49,Net Banking,Restaurant,Pending,2026,8,August
T035921,A01742,2026-01-15,Debit,Utilities,55804.59,UPI,Restaurant,Success,2026,1,January
T035922,A02811,2026-05-15,Credit,Bills,88154.25,Debit Card,Restaurant,Success,2026,5,May
T035923,A00568,2026-02-14,Debit,Shopping,31084.87,UPI,Fuel,Success,2026,2,February
T035924,A02425,2025-01-14,Credit,Education,28325.82,Net Banking,Utility,Success,2025,1,January
T035925,A01132,2025-10-06,Credit,Healthcare,14727.53,UPI,Healthcare,Success,2025,10,October
T035926,A03297,2025-08-21,Credit,Other,22646.56,Debit Card,Healthcare,Success,2025,8,August
T035927,A04929,2026-05-18,Credit,Healthcare,43262.85,UPI,Education,Success,2026,5,May
T035928,A02794,2025-12-02,Debit,Other,1370.99,Net Banking,Grocery,Success,2025,12,December
T035929,A03647,2026-06-16,Credit,Entertainment,45873.6,Net Banking,Other,Success,2026,6,June
T035930,A04906,2026-06-24,Debit,Other,21399.4,Credit Card,Utility,Success,2026,6,June
T035931,A04999,2024-09-24,Credit,Entertainment,20486.69,ATM,Travel,Success,2024,9,September
T035932,A02649,2024-11-24,Debit,Other,16215.69,Debit Card,Utility,Success,2024,11,November
T035933,A01697,2025-10-19,Credit,Bills,78658.22,ATM,Restaurant,Success,2025,10,October
T035934,A03970,2024-12-12,Credit,Travel,41928.54,Net Banking,Other,Success,2024,12,December
T035935,A00684,2025-08-04,Debit,Entertainment,70038.28,Debit Card,Online,Failed,2025,8,August
T035936,A04628,2026-09-12,Debit,Healthcare,34771.16,Debit Card,Utility,Success,2026,9,September
T035937,A02731,2026-01-22,Debit,Shopping,32187.56,Credit Card,Grocery,Success,2026,1,January
T035938,A00002,2025-08-04,Credit,Bills,16894.18,Credit Card,Utility,Success,2025,8,August
T035939,A02820,2025-10-05,Credit,Travel,95723.77,Net Banking,Restaurant,Success,2025,10,October
T035940,A02319,2026-05-25,Credit,Entertainment,60333.48,Net Banking,Grocery,Success,2026,5,May
T035941,A02209,2026-02-20,Debit,Education,5033.81,Credit Card,Grocery,Success,2026,2,February
T035942,A00201,2026-09-04,Debit,Bills,82743.91,Net Banking,Travel,Success,2026,9,September
T035943,A04832,2025-04-16,Debit,Healthcare,54819.39,Net Banking,Retail,Success,2025,4,April
T035944,A04087,2025-11-17,Debit,Healthcare,31126.79,ATM,Utility,Failed,2025,11,November
T035945,A03552,2024-11-07,Debit,Utilities,46588.22,Net Banking,Travel,Success,2024,11,November
T035946,A01843,2025-08-06,Debit,Utilities,28355.12,Net Banking,Fuel,Success,2025,8,August
T035947,A04969,2025-12-10,Debit,Groceries,60234.81,ATM,Grocery,Success,2025,12,December
T035948,A01001,2026-05-20,Debit,Groceries,80364.13,UPI,Travel,Success,2026,5,May
T035949,A03999,2025-08-31,Debit,Shopping,34993.95,Net Banking,Travel,Success,2025,8,August
T035950,A00060,2026-08-05,Debit,Food,91986.08,Debit Card,Restaurant,Success,2026,8,August
T035951,A03940,2025-11-17,Debit,Education,55189.41,Credit Card,Fuel,Success,2025,11,November
T035952,A01226,2025-05-23,Debit,Food,15762.25,Debit Card,Education,Success,2025,5,May
T035953,A02481,2026-06-28,Credit,Shopping,24375.59,Credit Card,Travel,Success,2026,6,June
T035954,A01348,2025-08-06,Credit,Travel,39343.71,Debit Card,Online,Success,2025,8,August
T035955,A02090,2025-11-03,Debit,Education,49292.57,ATM,Fuel,Success,2025,11,November
T035956,A02450,2025-08-12,Debit,Other,73658.72,ATM,Other,Success,2025,8,August
T035957,A03504,2025-12-15,Credit,Healthcare,5798.22,Debit Card,Education,Success,2025,12,December
T035958,A00150,2025-05-23,Credit,Utilities,6517.18,Net Banking,Online,Success,2025,5,May
T035959,A00442,2026-06-02,Debit,Healthcare,90200.35,UPI,Travel,Success,2026,6,June
T035960,A03135,2025-07-13,Debit,Education,47048.2,ATM,Other,Success,2025,7,July
T035961,A01940,2025-06-08,Credit,Education,14836.6,Net Banking,Travel,Success,2025,6,June
T035962,A00731,2025-03-27,Debit,Travel,31462.65,ATM,Other,Success,2025,3,March
T035963,A02515,2026-09-07,Debit,Travel,48190.53,ATM,Grocery,Pending,2026,9,September
T035964,A04882,2025-05-27,Credit,Food,2060.89,Credit Card,Other,Success,2025,5,May
T035965,A03346,2024-12-12,Debit,Groceries,66599.2,ATM,Utility,Success,2024,12,December
T035966,A04527,2024-11-22,Debit,Food,7529.85,Credit Card,Online,Success,2024,11,November
T035967,A04616,2024-11-09,Debit,Shopping,28224.57,ATM,Other,Success,2024,11,November
T035968,A03310,2026-06-10,Debit,Other,62140.4,Debit Card,Education,Success,2026,6,June
T035969,A01930,2026-06-14,Debit,Other,25471.43,Debit Card,Grocery,Success,2026,6,June
T035970,A00642,2025-03-26,Debit,Utilities,97264.89,Credit Card,Healthcare,Success,2025,3,March
T035971,A00779,2026-07-01,Credit,Groceries,46464.69,Debit Card,Education,Success,2026,7,July
T035972,A01517,2025-04-23,Debit,Bills,8470.78,UPI,Other,Success,2025,4,April
T035973,A02038,2025-08-01,Debit,Bills,71269.51,Net Banking,Utility,Success,2025,8,August
T035974,A04590,2024-10-06,Credit,Entertainment,37889.86,UPI,Online,Success,2024,10,October
T035975,A02075,2026-02-04,Debit,Shopping,53766.86,ATM,Travel,Success,2026,2,February
T035976,A00507,2025-04-05,Debit,Travel,37635.92,Net Banking,Retail,Success,2025,4,April
T035977,A03967,2024-11-19,Credit,Groceries,92309.32,ATM,Restaurant,Success,2024,11,November
T035978,A00032,2026-06-05,Debit,Utilities,88252.5,Credit Card,Online,Success,2026,6,June
T035979,A03439,2024-10-18,Credit,Shopping,33960.03,ATM,Healthcare,Success,2024,10,October
T035980,A01722,2024-12-20,Debit,Food,59233.39,Debit Card,Travel,Success,2024,12,December
T035981,A03310,2025-08-23,Debit,Food,37104.1,Credit Card,Grocery,Success,2025,8,August
T035982,A03120,2025-05-04,Credit,Other,15232.29,Net Banking,Healthcare,Success,2025,5,May
T035983,A03819,2025-02-16,Credit,Food,36391.29,UPI,Fuel,Success,2025,2,February
T035984,A02357,2025-06-14,Credit,Bills,11896.74,UPI,Online,Success,2025,6,June
