transaction_id,account_id,transaction_date,transaction_type,category,amount,payment_mode,merchant_category,transaction_status
T036325,A02530,2024-10-11,Debit,Utilities,44339.36,Net Banking,Grocery,Failed
T036326,A00173,2025-11-16,Debit,Other,76073.23,Net Banking,Fuel,Success
T036327,A01959,2026-06-09,Credit,Travel,26734.55,Net Banking,Other,Success
T036328,A02525,2024-12-23,Credit,Shopping,94435.72,Net Banking,Education,Success
T036329,A03982,2025-01-19,Credit,Bills,38706.7,ATM,Restaurant,Failed
T036330,A03866,2024-09-18,Credit,Food,2170.57,Debit Card,Utility,Success
T036331,A01297,2026-02-24,Debit,Food,36920.78,Debit Card,Utility,Success
T036332,A03193,2026-07-01,Credit,Bills,14827.31,ATM,Restaurant,Success
T036333,A04754,2026-01-13,Credit,Other,42417.99,Net Banking,Healthcare,Pending
T036334,A03807,2025-03-13,Credit,Entertainment,73018.84,Credit Card,Retail,Success
T036335,A03027,2026-01-29,Debit,Bills,14376.49,Net Banking,Restaurant,Success
T036336,A00194,2026-03-16,Credit,Healthcare,883.2,ATM,Restaurant,Success
T036337,A02978,2026-04-03,Credit,Bills,22523.8,Debit Card,Online,Success
T036338,A03436,2025-07-25,Debit,Bills,65638.15,Net Banking,Grocery,Success
T036339,A04059,2026-09-12,Debit,Bills,36991.08,Net Banking,Grocery,Success
T036340,A04031,2025-10-14,Debit,Education,32405.94,Credit Card,Travel,Success
T036341,A02864,2026-03-11,Credit,Education,67815.79,Net Banking,Travel,Success
T036342,A01346,2025-06-19,Credit,Travel,36270.65,UPI,Utility,Success
T036343,A00385,2025-01-08,Credit,Other,88425.17,Debit Card,Travel,Success
T036344,A02831,2025-11-29,Debit,Healthcare,35543.11,UPI,Other,Success
T036345,A04818,2026-02-07,Credit,Other,4423.59,ATM,Grocery,Success
T036346,A02049,2025-11-08,Credit,Education,89463.82,UPI,Fuel,Success
T036347,A02987,2025-08-29,Credit,Shopping,32242.56,Debit Card,Online,Success
T036348,A02263,2026-04-01,Credit,Bills,62478.02,UPI,Grocery,Success
T036349,A00880,2025-06-14,Credit,Other,46827.79,UPI,Travel,Success
T036350,A04416,2025-07-11,Credit,Travel,95804.52,Debit Card,Other,Success
T036351,A02525,2025-08-17,Credit,Other,18136.91,Debit Card,Utility,Success
T036352,A03703,2026-07-09,Credit,Healthcare,82393.9,ATM,Other,Success
T036353,A02478,2026-02-28,Debit,Food,60030.17,Net Banking,Online,Success
T036354,A04195,2025-09-23,Credit,Travel,54775.61,UPI,Restaurant,Success
T036355,A03425,2026-02-15,Debit,Bills,50906.74,Net Banking,Utility,Success
T036356,A01638,2025-02-25,Credit,Bills,75611.75,Credit Card,Other,Success
T036357,A03551,2025-10-15,Debit,Travel,23865.13,Debit Card,Healthcare,Failed
T036358,A01683,2025-02-08,Debit,Education,76633.59,Net Banking,Education,Success
T036359,A01352,2024-09-26,Debit,Groceries,19873.9,ATM,Other,Pending
T036360,A02005,2026-06-16,Credit,Entertainment,19500.06,Debit Card,Education,Success
T036361,A03983,2026-01-23,Credit,Shopping,12426.95,ATM,Education,Success
T036362,A02121,2025-03-25,Credit,Healthcare,38217.6,Credit Card,Utility,Success
T036363,A02813,2025-11-02,Credit,Education,98320.74,UPI,Utility,Success
T036364,A00618,2025-09-09,Credit,Entertainment,56085.6,Net Banking,Utility,Failed
T036365,A04947,2025-07-04,Credit,Education,23816.05,ATM,Travel,Success
T036366,A00238,2024-10-27,Credit,Bills,26434.81,ATM,Online,Success
T036367,A03296,2024-11-03,Debit,Healthcare,62269.38,Debit Card,Healthcare,Success
T036368,A03134,2025-09-02,Debit,Food,63502.83,ATM,Healthcare,Success
T036369,A01588,2026-06-17,Credit,Education,79762.61,Net Banking,Other,Success
T036370,A04381,2024-10-16,Credit,Food,12591.69,ATM,Grocery,Success
T036371,A03523,2025-01-18,Credit,Education,59744.39,ATM,Online,Success
T036372,A03410,2025-06-29,Credit,Utilities,89880.58,ATM,Utility,Success
T036373,A04225,2026-05-22,Debit,Entertainment,39640.26,Net Banking,Restaurant,Success
T036374,A01883,2025-11-12,Debit,Food,7946.75,Net Banking,Grocery,Success
T036375,A01917,2024-09-21,Credit,Bills,56829.2,UPI,Restaurant,Success
T036376,A03590,2025-02-24,Debit,Bills,13233.48,ATM,Fuel,Success
T036377,A03115,2025-10-23,Credit,Other,66650.93,Net Banking,Other,Success
T036378,A02563,2025-07-18,Credit,Shopping,28296.65,UPI,Travel,Success
T036379,A00306,2024-09-25,Credit,Education,57629.17,ATM,Travel,Success
T036380,A03578,2025-03-07,Debit,Healthcare,19558.26,Net Banking,Online,Success
T036381,A02890,2026-02-11,Credit,Other,18587.5,Net Banking,Online,Success
T036382,A02037,2025-08-03,Debit,Groceries,29105.22,Credit Card,Utility,Success
T036383,A00870,2024-11-08,Credit,Travel,57046.18,Debit Card,Grocery,Success
T036384,A02018,2025-01-16,Credit,Healthcare,40554.59,Debit Card,Education,Success
T036385,A01668,2025-05-12,Debit,Shopping,46077.67,Net Banking,Online,Success
T036386,A04153,2026-07-23,Credit,Travel,79857.56,Net Banking,Fuel,Success
T036387,A00459,2025-11-20,Credit,Education,67611.21,Debit Card,Utility,Success
T036388,A02091,2026-02-03,Credit,Healthcare,49700.24,Debit Card,Other,Success
T036389,A02289,2025-02-21,Debit,Utilities,90974.95,Net Banking,Fuel,Success
T036390,A01138,2025-12-18,Debit,Utilities,44808.2,ATM,Fuel,Success
T036391,A04260,2025-06-12,Credit,Education,91076.99,Debit Card,Restaurant,Success
T036392,A03529,2026-01-02,Credit,Education,61613.25,Credit Card,Healthcare,Success
T036393,A02669,2026-05-06,Credit,Healthcare,40947.84,UPI,Retail,Failed
T036394,A01934,2025-10-14,Credit,Bills,76499.91,Net Banking,Online,Success
T036395,A00090,2025-12-30,Credit,Groceries,87495.02,Debit Card,Travel,Success
T036396,A01984,2024-09-17,Debit,Other,98023.57,Credit Card,Education,Success
T036397,A03283,2024-12-08,Debit,Bills,11585.09,UPI,Healthcare,Success
T036398,A03888,2025-12-18,Credit,Entertainment,6899.98,Net Banking,Healthcare,Success
T036399,A01653,2025-07-20,Credit,Bills,72064.18,Credit Card,Other,Success
T036400,A03429,2026-08-23,Debit,Groceries,6632.99,UPI,Grocery,Success
T036401,A02162,2024-12-08,Credit,Groceries,97193.37,UPI,Fuel,Success
T036402,A02388,2025-11-18,Credit,Utilities,70242.53,Net Banking,Healthcare,Success
T036403,A04995,2026-07-20,Debit,Travel,21217.77,Credit Card,Fuel,Success
T036404,A01635,2025-12-04,Debit,Utilities,76658.88,Net Banking,Healthcare,Success
T036405,A01914,2025-07-09,Credit,Entertainment,58918.19,Net Banking,Retail,Success
T036406,A00650,2025-03-08,Debit,Shopping,15038.6,UPI,Restaurant,Success
T036407,A00094,2025-09-29,Debit,Bills,21753.9,Debit Card,Education,Success
T036408,A01040,2025-08-13,Debit,Utilities,24826.06,Net Banking,Education,Success
T036409,A02985,2026-09-05,Credit,Education,86439.77,ATM,Online,Success
T036410,A04646,2026-07-02,Credit,Utilities,56245.15,Net Banking,Fuel,Success
T036411,A03349,2025-08-01,Credit,Travel,92880.23,Credit Card,Retail,Success
T036412,A04914,2025-07-13,Debit,Utilities,56993.17,ATM,Restaurant,Success
T036413,A00687,2025-07-01,Credit,Education,6369.54,ATM,Fuel,Success
T036414,A01165,2025-10-07,Credit,Travel,94933.65,ATM,Online,Success
T036415,A01642,2026-01-14,Debit,Bills,50001.6,Credit Card,Education,Success
T036416,A00968,2024-12-08,Debit,Entertainment,1351.2,ATM,Education,Success
T036417,A04150,2025-06-22,Credit,Food,88775.61,Debit Card,Healthcare,Failed
T036418,A03869,2026-03-15,Credit,Food,36557.26,UPI,Education,Success
T036419,A03524,2025-09-08,Debit,Other,75067.3,ATM,Healthcare,Success
T036420,A03521,2025-11-24,Credit,Food,57543.07,UPI,Fuel,Success
T036421,A00612,2025-03-12,Credit,Utilities,92908.7,Credit Card,Online,Success
T036422,A04302,2025-08-23,Credit,Healthcare,62832.03,Credit Card,Other,Success
T036423,A03125,2025-11-29,Debit,Other,20338.83,Net Banking,Fuel,Success
T036424,A02242,2026-07-30,Debit,Entertainment,52617.26,ATM,Education,Success
T036425,A02179,2026-06-20,Debit,Travel,67797.78,ATM,Online,Success
T036426,A02815,2025-03-01,Credit,Entertainment,59951.25,Credit Card,Restaurant,Failed
T036427,A01803,2024-10-25,Credit,Education,5961.38,Debit Card,Travel,Success
T036428,A03230,2024-09-26,Credit,Groceries,84034.68,ATM,Grocery,Success
T036429,A00702,2026-08-01,Debit,Other,57598.18,Net Banking,Travel,Success
T036430,A03211,2026-02-16,Credit,Other,5004.7,Credit Card,Fuel,Success
T036431,A00435,2026-07-11,Debit,Utilities,78849.43,Credit Card,Restaurant,Success
T036432,A02651,2026-02-14,Debit,Entertainment,28578.06,Net Banking,Fuel,Failed
T036433,A03507,2025-09-24,Credit,Shopping,50081.66,Debit Card,Restaurant,Success
T036434,A04520,2026-05-16,Debit,Food,14021.79,ATM,Healthcare,Success
T036435,A04242,2025-02-27,Credit,Other,86447.1,Debit Card,Other,Success
T036436,A02462,2025-08-01,Credit,Bills,85063.45,UPI,Other,Success
T036437,A04938,2025-03-17,Debit,Bills,78539.51,Net Banking,Online,Success
T036438,A04648,2026-03-08,Debit,Utilities,5029.15,ATM,Fuel,Success
T036439,A04099,2025-10-17,Debit,Food,65640.32,Credit Card,Retail,Success
T036440,A04437,2025-04-27,Credit,Education,59953.1,UPI,Utility,Success
T036441,A04414,2026-05-10,Credit,Travel,34158.49,UPI,Restaurant,Success
T036442,A04298,2025-11-11,Debit,Utilities,39986.57,Debit Card,Online,Success
T036443,A02176,2024-11-01,Debit,Entertainment,57979.19,UPI,Education,Success
T036444,A04408,2025-04-05,Credit,Shopping,38178.35,UPI,Healthcare,Failed
T036445,A00153,2026-09-04,Credit,Entertainment,21404.73,Debit Card,Grocery,Failed
T036446,A03101,2026-08-19,Credit,Food,17322.57,Credit Card,Education,Success
T036447,A00974,2024-11-30,Debit,Education,55618.32,ATM,Online,Success
T036448,A00323,2026-05-21,Debit,Education,42900.76,UPI,Education,Success
T036449,A00871,2025-09-25,Credit,Bills,2921.11,ATM,Other,Success
T036450,A03704,2026-01-03,Debit,Other,34538.12,UPI,Grocery,Success
T036451,A04359,2025-02-24,Credit,Groceries,99128.52,Debit Card,Fuel,Success
T036452,A01340,2025-08-25,Credit,Travel,68405.52,ATM,Utility,Success
T036453,A04236,2025-12-29,Debit,Healthcare,69423.19,Net Banking,Grocery,Success
T036454,A01527,2025-05-04,Debit,Food,37368.34,ATM,Online,Success
T036455,A03954,2025-07-06,Debit,Food,80559.12,UPI,Travel,Success
T036456,A04426,2025-05-17,Debit,Other,42383.92,UPI,Restaurant,Success
T036457,A03009,2025-10-20,Debit,Entertainment,7120.05,UPI,Online,Success
T036458,A02772,2025-02-06,Debit,Bills,21637.52,ATM,Utility,Success
T036459,A02286,2025-05-18,Credit,Healthcare,32100.96,Net Banking,Grocery,Success
T036460,A00252,2025-04-19,Credit,Groceries,12413.61,Net Banking,Education,Pending
T036461,A02963,2025-01-23,Credit,Groceries,24671.04,Debit Card,Grocery,Success
T036462,A01076,2024-09-16,Credit,Food,57161.32,Debit Card,Travel,Success
T036463,A03427,2025-04-26,Debit,Utilities,32496.01,Net Banking,Other,Success
T036464,A01677,2025-03-20,Debit,Utilities,90975.66,ATM,Retail,Success
T036465,A00051,2024-09-14,Debit,Groceries,57777.82,UPI,Grocery,Success
T036466,A01498,2025-03-22,Credit,Healthcare,84683.54,ATM,Healthcare,Success
T036467,A03127,2026-02-09,Credit,Healthcare,58754.33,ATM,Retail,Success
T036468,A03432,2025-08-19,Credit,Food,29552.78,ATM,Retail,Failed
T036469,A01379,2026-02-17,Credit,Utilities,48753.88,ATM,Healthcare,Success
T036470,A03226,2024-12-26,Debit,Bills,58284.08,ATM,Online,Success
T036471,A01446,2025-10-16,Debit,Groceries,61035.26,Net Banking,Other,Success
T036472,A01136,2026-06-22,Credit,Utilities,76697.63,Credit Card,Healthcare,Success
T036473,A03708,2025-11-14,Credit,Food,75901.6,Credit Card,Grocery,Success
T036474,A00867,2024-12-11,Debit,Healthcare,20805.0,Credit Card,Online,Success
T036475,A04620,2026-09-10,Debit,Food,89435.27,ATM,Restaurant,Failed
T036476,A04428,2025-03-13,Credit,Shopping,65911.71,ATM,Healthcare,Success
T036477,A03267,2026-01-17,Credit,Travel,10345.29,ATM,Online,Failed
T036478,A00672,2026-08-18,Credit,Education,2629.36,Net Banking,Other,Success
T036479,A00866,2026-05-29,Credit,Food,49620.06,Debit Card,Fuel,Success
T036480,A04065,2025-04-25,Credit,Entertainment,36611.28,Net Banking,Online,Success
T036481,A01503,2025-09-23,Debit,Food,22132.09,Debit Card,Restaurant,Success
T036482,A02425,2026-06-13,Debit,Groceries,37595.13,Credit Card,Healthcare,Success
T036483,A01714,2025-11-26,Debit,Groceries,36967.62,ATM,Retail,Success
T036484,A00667,2025-02-23,Debit,Entertainment,44081.12,ATM,Retail,Success
T036485,A00308,2025-08-18,Debit,Entertainment,74809.79,Net Banking,Restaurant,Success
T036486,A01180,2025-06-27,Credit,Groceries,98268.37,UPI,Education,Success
T036487,A01455,2026-07-04,Debit,Education,56849.67,Net Banking,Education,Success
T036488,A03300,2026-05-16,Debit,Shopping,20082.22,Credit Card,Online,Success
T036489,A00768,2025-06-27,Credit,Education,38649.7,Credit Card,Utility,Success
T036490,A00258,2025-11-23,Credit,Utilities,27048.94,Net Banking,Travel,Success
T036491,A03268,2026-02-18,Credit,Healthcare,35823.12,ATM,Grocery,Success
T036492,A01199,2025-09-10,Debit,Utilities,60636.28,Debit Card,Other,Success
T036493,A03799,2025-09-07,Credit,Groceries,47194.07,Credit Card,Online,Success
T036494,A00673,2025-05-27,Credit,Bills,47603.82,ATM,Restaurant,Success
T036495,A02056,2025-08-08,Debit,Healthcare,83184.07,Debit Card,Grocery,Success
T036496,A02545,2024-11-28,Debit,Utilities,6764.83,Net Banking,Retail,Failed
T036497,A04599,2025-08-10,Credit,Entertainment,27861.3,Credit Card,Online,Success
T036498,A02581,2025-11-17,Credit,Travel,81553.98,Debit Card,Grocery,Pending
T036499,A03518,2026-03-22,Credit,Groceries,74303.77,UPI,Restaurant,Failed
T036500,A00945,2025-12-26,Credit,Education,88257.6,Debit Card,Travel,Success
T036501,A03222,2025-09-16,Credit,Bills,84380.14,ATM,Utility,Success
T036502,A00498,2024-09-30,Debit,Utilities,24536.71,ATM,Online,Success
T036503,A00764,2026-03-10,Debit,Other,59075.98,UPI,Online,Success
T036504,A04947,2026-01-25,Debit,Healthcare,26413.34,Debit Card,Other,Success
T036505,A03796,2025-12-16,Debit,Entertainment,73551.68,ATM,Retail,Success
T036506,A01609,2026-03-24,Debit,Shopping,58049.65,UPI,Restaurant,Success
T036507,A03941,2026-03-13,Credit,Other,19448.06,Debit Card,Restaurant,Success
T036508,A04618,2026-05-20,Credit,Education,17313.27,UPI,Education,Success
T036509,A00174,2025-10-20,Credit,Healthcare,75383.13,Net Banking,Restaurant,Success
T036510,A01687,2025-01-16,Debit,Travel,50674.87,UPI,Restaurant,Success
T036511,A00171,2026-05-20,Credit,Education,39447.38,Debit Card,Online,Success
T036512,A04749,2025-12-04,Credit,Education,25292.75,Net Banking,Other,Success
T036513,A01225,2026-07-17,Credit,Entertainment,84467.3,Net Banking,Grocery,Success
T036514,A04623,2026-09-05,Credit,Groceries,80751.46,UPI,Online,Success
T036515,A03965,2026-07-09,Credit,Healthcare,74998.87,Debit Card,Grocery,Success
T036516,A00326,2024-12-28,Debit,Groceries,4008.52,Debit Card,Education,Pending
T036517,A04558,2025-02-03,Credit,Healthcare,59363.01,Credit Card,Retail,Success
T036518,A01110,2026-01-15,Debit,Utilities,67243.01,ATM,Grocery,Success
T036519,A03561,2026-04-17,Credit,Other,50059.15,ATM,Healthcare,Success
T036520,A01540,2026-08-15,Debit,Entertainment,24774.38,Net Banking,Education,Success
T036521,A03275,2025-03-11,Credit,Food,32406.88,ATM,Grocery,Failed
T036522,A01664,2024-10-14,Debit,Healthcare,35702.39,Credit Card,Healthcare,Success
T036523,A03468,2025-02-14,Debit,Healthcare,74452.84,UPI,Online,Success
T036524,A01564,2025-10-20,Debit,Utilities,41284.51,Debit Card,Utility,Success
T036525,A03838,2024-11-04,Debit,Groceries,89394.27,ATM,Utility,Success
T036526,A00989,2025-02-17,Credit,Education,70759.43,Credit Card,Other,Success
T036527,A00107,2026-08-15,Credit,Bills,77847.28,ATM,Online,Success
T036528,A01409,2025-04-20,Debit,Shopping,66404.65,Credit Card,Fuel,Success
T036529,A04880,2024-12-21,Credit,Groceries,65792.74,ATM,Education,Success
T036530,A00802,2026-01-23,Debit,Utilities,54040.79,Debit Card,Travel,Success
T036531,A00561,2026-01-15,Credit,Food,47788.71,UPI,Grocery,Success
T036532,A01692,2024-09-23,Debit,Bills,41331.65,ATM,Other,Success
T036533,A01200,2025-01-19,Credit,Bills,26714.96,Net Banking,Fuel,Success
T036534,A01193,2025-12-11,Debit,Shopping,61495.3,ATM,Grocery,Success
T036535,A00058,2026-06-07,Credit,Healthcare,78042.85,ATM,Healthcare,Success
T036536,A04535,2026-09-06,Debit,Groceries,17492.14,Debit Card,Travel,Success
T036537,A01771,2025-05-24,Debit,Healthcare,53387.44,Net Banking,Restaurant,Success
T036538,A02184,2026-08-21,Debit,Other,50906.43,UPI,Fuel,Success
T036539,A01469,2026-06-09,Credit,Healthcare,64169.93,Net Banking,Healthcare,Success
T036540,A03306,2024-09-18,Debit,Healthcare,99705.97,Net Banking,Utility,Success
T036541,A03369,2025-10-09,Debit,Groceries,36542.6,Debit Card,Healthcare,Pending
T036542,A04273,2026-02-08,Debit,Utilities,15838.13,Debit Card,Travel,Success
T036543,A02468,2025-07-15,Credit,Other,17654.96,UPI,Fuel,Success
T036544,A03597,2024-11-13,Debit,Entertainment,41764.22,Credit Card,Utility,Success
T036545,A02519,2025-04-11,Debit,Food,74862.05,Credit Card,Utility,Success
T036546,A00011,2026-03-07,Debit,Travel,84596.15,Net Banking,Utility,Success
T036547,A03745,2025-01-11,Credit,Entertainment,54794.33,UPI,Retail,Success
T036548,A03182,2025-07-07,Credit,Bills,52673.81,UPI,Online,Success
T036549,A03657,2025-06-01,Credit,Other,82601.25,Credit Card,Fuel,Success
T036550,A04074,2026-06-17,Debit,Groceries,22136.34,Credit Card,Travel,Success
T036551,A04857,2024-09-19,Debit,Utilities,20388.98,ATM,Utility,Success
T036552,A00271,2025-05-04,Debit,Healthcare,37267.9,Credit Card,Fuel,Success
T036553,A00176,2024-10-22,Credit,Shopping,10994.0,ATM,Restaurant,Success
T036554,A02896,2025-01-14,Credit,Education,66200.37,Credit Card,Healthcare,Success
T036555,A02528,2025-12-17,Debit,Education,32258.29,Debit Card,Travel,Success
T036556,A00535,2024-11-16,Credit,Entertainment,95337.47,Debit Card,Fuel,Success
T036557,A03961,2025-10-17,Credit,Shopping,23325.91,UPI,Restaurant,Success
T036558,A02691,2026-07-20,Credit,Other,13631.58,UPI,Travel,Success
T036559,A02782,2026-07-23,Debit,Bills,45386.71,Credit Card,Restaurant,Success
T036560,A04956,2025-04-15,Debit,Entertainment,46113.67,Credit Card,Utility,Success
T036561,A02588,2025-07-28,Debit,Shopping,84450.19,Net Banking,Retail,Success
T036562,A02076,2025-07-17,Credit,Other,92268.3,Credit Card,Grocery,Success
T036563,A02604,2025-10-16,Debit,Food,14911.67,ATM,Online,Success
T036564,A04455,2026-03-21,Debit,Healthcare,76161.47,Net Banking,Utility,Success
T036565,A03049,2024-11-12,Credit,Other,7227.25,ATM,Education,Success
T036566,A02094,2026-09-03,Credit,Other,19552.4,Net Banking,Healthcare,Success
T036567,A02970,2024-10-03,Credit,Groceries,70468.71,Debit Card,Other,Success
T036568,A04642,2025-02-15,Debit,Travel,75594.67,Debit Card,Restaurant,Success
T036569,A00832,2026-05-21,Credit,Travel,89008.65,Net Banking,Utility,Success
T036570,A01912,2026-03-10,Debit,Other,36963.75,UPI,Grocery,Success
T036571,A01231,2026-06-24,Credit,Bills,46812.61,Debit Card,Fuel,Success
T036572,A02494,2025-10-05,Debit,Groceries,71262.29,Net Banking,Other,Success
T036573,A03224,2026-01-05,Credit,Education,29076.65,Debit Card,Travel,Success
T036574,A01655,2024-11-20,Debit,Travel,16000.86,Credit Card,Fuel,Success
T036575,A02495,2025-11-12,Credit,Bills,65730.44,Net Banking,Healthcare,Success
T036576,A04665,2025-12-30,Credit,Entertainment,44378.01,Debit Card,Education,Success
T036577,A04152,2024-11-10,Debit,Groceries,38437.22,Credit Card,Healthcare,Success
T036578,A02648,2025-05-24,Debit,Food,38047.99,ATM,Online,Success
T036579,A00930,2026-07-13,Debit,Utilities,53642.41,Net Banking,Grocery,Success
T036580,A00861,2026-09-02,Debit,Groceries,68366.09,UPI,Restaurant,Failed
T036581,A04659,2025-01-29,Debit,Bills,97695.31,Credit Card,Restaurant,Success
T036582,A04257,2024-12-13,Debit,Bills,42183.11,UPI,Travel,Success
T036583,A00320,2024-12-07,Credit,Shopping,77139.96,UPI,Online,Success
T036584,A04269,2025-04-28,Credit,Entertainment,34289.11,UPI,Utility,Success
T036585,A03432,2025-07-21,Debit,Travel,29625.13,UPI,Other,Success
T036586,A00199,2024-10-14,Credit,Groceries,20785.87,ATM,Restaurant,Success
T036587,A03175,2026-08-26,Debit,Shopping,34082.57,UPI,Retail,Success
T036588,A04954,2025-05-06,Debit,Education,15857.65,ATM,Other,Pending
