account_id,customer_id,branch_id,account_type,opening_date,balance,account_status
A04440,C04440,B017,Salary,2024-06-14,441921.14,Active
A04441,C04441,B004,Salary,2022-02-09,204307.87,Active
A04442,C04442,B029,Current,2025-08-09,148460.76,Active
A04443,C04443,B030,Savings,2023-07-21,364996.7,Active
A04444,C04444,B029,Salary,2023-07-19,200295.33,Inactive
A04445,C04445,B016,Savings,2024-08-22,316717.29,Active
A04446,C04446,B001,Current,2024-03-08,160001.69,Active
A04447,C04447,B006,Current,2024-08-01,270763.69,Inactive
A04448,C04448,B026,Savings,2024-08-12,407703.57,Inactive
A04449,C04449,B013,Savings,2025-06-22,158913.7,Active
A04450,C04450,B020,Current,2025-01-19,327647.34,Inactive
A04451,C04451,B021,Business,2023-02-14,355622.5,Inactive
A04452,C04452,B010,Savings,2025-06-22,485813.84,Inactive
A04453,C04453,B016,Current,2025-06-13,42144.19,Inactive
A04454,C04454,B021,Salary,2026-01-22,93346.68,Active
A04455,C04455,B027,Savings,2023-07-30,15129.76,Active
A04456,C04456,B023,Savings,2024-11-20,441822.52,Active
A04457,C04457,B028,Savings,2026-04-11,14241.67,Inactive
A04458,C04458,B030,Current,2023-07-27,145410.36,Inactive
A04459,C04459,B026,Current,2026-02-20,175609.33,Active
A04460,C04460,B014,Salary,2022-05-23,148223.14,Active
A04461,C04461,B014,Current,2024-08-22,298796.27,Inactive
A04462,C04462,B028,Business,2024-08-31,377465.59,Active
A04463,C04463,B019,Salary,2022-08-15,351161.44,Active
A04464,C04464,B018,Savings,2021-10-07,403444.24,Active
A04465,C04465,B026,Current,2024-03-01,454378.65,Active
A04466,C04466,B022,Current,2023-07-05,389647.82,Inactive
A04467,C04467,B018,Business,2023-01-31,260406.56,Inactive
A04468,C04468,B029,Savings,2025-11-05,140727.62,Active
A04469,C04469,B012,Business,2022-01-11,387770.12,Active
A04470,C04470,B003,Salary,2024-05-17,291512.56,Active
A04471,C04471,B027,Savings,2024-07-07,364106.4,Active
A04472,C04472,B022,Savings,2025-03-06,327146.33,Active
A04473,C04473,B008,Salary,2022-07-21,355018.9,Active
A04474,C04474,B012,Savings,2026-04-20,408472.41,Active
A04475,C04475,B016,Business,2022-11-14,190603.34,Active
A04476,C04476,B019,Salary,2026-08-13,331018.16,Inactive
A04477,C04477,B007,Salary,2023-04-10,230753.96,Inactive
A04478,C04478,B023,Business,2023-06-07,66996.65,Active
A04479,C04479,B008,Savings,2022-09-28,406873.98,Active
A04480,C04480,B003,Salary,2023-05-21,278460.25,Active
A04481,C04481,B009,Current,2024-06-04,85627.26,Active
A04482,C04482,B019,Salary,2024-11-16,171640.23,Active
A04483,C04483,B027,Current,2026-03-10,355451.11,Active
A04484,C04484,B020,Savings,2025-06-20,178754.29,Active
A04485,C04485,B019,Business,2024-01-25,108043.71,Active
A04486,C04486,B004,Savings,2025-05-25,17825.3,Inactive
A04487,C04487,B016,Salary,2022-02-23,174599.32,Active
A04488,C04488,B028,Business,2026-08-01,118542.31,Active
A04489,C04489,B024,Savings,2022-05-10,471676.86,Active
A04490,C04490,B024,Savings,2025-12-27,129645.37,Inactive
A04491,C04491,B008,Business,2023-08-17,442036.88,Active
A04492,C04492,B005,Current,2025-11-23,134103.35,Inactive
A04493,C04493,B028,Business,2025-05-09,422422.65,Inactive
A04494,C04494,B028,Savings,2024-05-15,496558.22,Active
A04495,C04495,B029,Current,2021-11-04,112157.26,Active
A04496,C04496,B005,Savings,2021-11-13,223467.42,Active
A04497,C04497,B012,Salary,2023-09-27,338999.04,Active
A04498,C04498,B029,Current,2025-04-26,477337.79,Active
A04499,C04499,B003,Current,2022-10-02,223411.73,Active
A04500,C04500,B019,Business,2025-01-06,125863.31,Inactive
A04501,C04501,B029,Current,2023-07-21,39813.47,Active
A04502,C04502,B020,Current,2023-11-01,123109.74,Active
A04503,C04503,B029,Savings,2025-04-01,498174.24,Inactive
A04504,C04504,B006,Current,2022-06-11,31649.9,Inactive
A04505,C04505,B024,Salary,2025-11-14,391827.45,Active
A04506,C04506,B022,Savings,2026-01-30,18241.77,Active
A04507,C04507,B017,Savings,2023-09-09,125509.84,Inactive
A04508,C04508,B010,Salary,2026-03-12,359055.36,Active
A04509,C04509,B030,Savings,2026-05-22,68849.65,Active
A04510,C04510,B010,Savings,2025-06-23,354678.85,Active
A04511,C04511,B018,Savings,2026-02-27,226630.98,Active
A04512,C04512,B017,Salary,2026-01-16,486394.95,Active
A04513,C04513,B014,Business,2026-01-04,268814.63,Active
A04514,C04514,B006,Savings,2024-08-15,144366.68,Inactive
A04515,C04515,B028,Savings,2025-03-06,108764.1,Active
A04516,C04516,B001,Salary,2026-08-11,97915.42,Active
A04517,C04517,B022,Business,2024-10-19,131627.34,Active
A04518,C04518,B010,Salary,2023-04-01,69206.1,Active
A04519,C04519,B014,Salary,2024-10-23,37839.97,Active
A04520,C04520,B026,Savings,2021-10-06,150643.25,Inactive
A04521,C04521,B001,Savings,2024-11-10,10933.53,Active
A04522,C04522,B004,Current,2024-02-26,65369.56,Active
A04523,C04523,B012,Salary,2025-04-13,480221.25,Inactive
A04524,C04524,B019,Salary,2023-05-25,70913.21,Inactive
A04525,C04525,B025,Current,2023-12-14,343893.1,Active
A04526,C04526,B022,Current,2025-11-05,300414.03,Active
A04527,C04527,B014,Business,2022-03-11,69586.05,Active
A04528,C04528,B016,Business,2026-04-28,398480.89,Active
A04529,C04529,B023,Business,2025-01-04,359080.59,Inactive
A04530,C04530,B016,Business,2025-03-13,240679.89,Inactive
A04531,C04531,B030,Salary,2026-03-04,433060.26,Active
A04532,C04532,B017,Business,2023-09-21,235036.05,Active
A04533,C04533,B005,Current,2025-08-11,305203.38,Active
A04534,C04534,B018,Current,2023-07-25,309288.43,Active
A04535,C04535,B002,Salary,2025-07-27,255806.04,Active
A04536,C04536,B002,Salary,2021-10-28,183816.79,Active
A04537,C04537,B011,Salary,2024-02-14,370935.61,Inactive
A04538,C04538,B030,Savings,2023-05-06,324374.22,Inactive
A04539,C04539,B027,Current,2022-05-30,143871.93,Active
A04540,C04540,B016,Business,2023-10-30,390535.5,Active
A04541,C04541,B008,Savings,2021-09-27,177178.81,Inactive
A04542,C04542,B026,Salary,2025-09-11,257449.39,Active
A04543,C04543,B030,Savings,2026-04-26,384779.54,Active
A04544,C04544,B008,Business,2026-07-15,361544.87,Active
A04545,C04545,B012,Salary,2022-01-28,414483.17,Active
A04546,C04546,B025,Current,2022-04-30,293846.96,Inactive
A04547,C04547,B003,Salary,2023-05-11,129572.95,Inactive
A04548,C04548,B008,Salary,2024-07-23,424482.79,Inactive
A04549,C04549,B001,Current,2023-08-13,488674.97,Inactive
A04550,C04550,B021,Savings,2024-03-03,385025.49,Active
A04551,C04551,B015,Salary,2022-03-14,97026.14,Active
A04552,C04552,B012,Salary,2024-11-12,360899.29,Active
A04553,C04553,B022,Salary,2025-08-24,137155.13,Active
A04554,C04554,B015,Business,2022-12-29,230736.1,Active
A04555,C04555,B021,Current,2023-04-15,487602.51,Active
A04556,C04556,B025,Savings,2021-11-07,371432.26,Inactive
A04557,C04557,B025,Current,2024-05-18,341172.48,Active
A04558,C04558,B030,Salary,2026-07-24,15723.75,Active
A04559,C04559,B016,Savings,2024-05-03,493647.53,Active
A04560,C04560,B010,Business,2022-03-22,57296.76,Inactive
A04561,C04561,B012,Business,2026-08-31,271020.36,Active
A04562,C04562,B029,Salary,2025-09-02,51915.29,Active
A04563,C04563,B023,Salary,2022-12-30,278216.13,Inactive
A04564,C04564,B016,Savings,2025-01-24,263299.25,Active
A04565,C04565,B009,Current,2025-10-07,480164.86,Active
A04566,C04566,B025,Salary,2025-02-24,153806.41,Inactive
A04567,C04567,B002,Salary,2026-07-02,283660.72,Inactive
A04568,C04568,B016,Savings,2026-03-27,61915.29,Active
A04569,C04569,B004,Business,2022-05-24,235769.6,Active
A04570,C04570,B008,Current,2022-12-08,82729.94,Inactive
A04571,C04571,B025,Savings,2026-03-22,348004.38,Active
A04572,C04572,B008,Savings,2024-10-18,234472.51,Active
A04573,C04573,B010,Business,2025-08-30,331406.48,Inactive
A04574,C04574,B022,Salary,2022-11-28,302356.02,Active
A04575,C04575,B025,Current,2022-12-29,321348.18,Active
A04576,C04576,B009,Current,2023-06-29,259146.06,Active
A04577,C04577,B026,Business,2024-07-23,223943.69,Active
A04578,C04578,B009,Business,2026-04-15,421533.03,Active
A04579,C04579,B010,Business,2022-07-13,16053.97,Active
A04580,C04580,B004,Current,2021-12-12,34297.99,Inactive
A04581,C04581,B025,Salary,2025-05-14,126305.2,Active
A04582,C04582,B003,Salary,2024-07-29,461551.78,Inactive
A04583,C04583,B027,Salary,2022-07-07,52964.19,Active
A04584,C04584,B006,Business,2023-06-05,186765.85,Active
A04585,C04585,B029,Business,2024-01-17,33150.4,Active
A04586,C04586,B009,Current,2024-11-02,452246.57,Inactive
A04587,C04587,B009,Current,2023-10-14,365774.44,Active
A04588,C04588,B012,Business,2026-07-27,404002.33,Inactive
A04589,C04589,B010,Savings,2023-01-29,486389.92,Active
A04590,C04590,B007,Business,2023-01-07,73345.81,Active
A04591,C04591,B029,Current,2026-09-02,106724.9,Active
A04592,C04592,B027,Salary,2021-11-07,132628.06,Active
A04593,C04593,B004,Savings,2024-01-12,321838.47,Active
A04594,C04594,B013,Savings,2024-11-21,246956.11,Active
A04595,C04595,B024,Business,2025-08-22,326559.54,Active
A04596,C04596,B002,Savings,2022-12-02,183438.02,Active
A04597,C04597,B006,Savings,2024-01-31,488996.55,Active
A04598,C04598,B009,Current,2025-02-22,325130.84,Inactive
A04599,C04599,B026,Business,2021-12-24,328722.99,Active
A04600,C04600,B024,Salary,2026-07-12,409069.56,Active
A04601,C04601,B022,Current,2021-10-15,161401.65,Inactive
A04602,C04602,B004,Savings,2022-03-02,417097.05,Active
A04603,C04603,B022,Salary,2025-02-16,335697.36,Active
A04604,C04604,B009,Current,2026-01-12,209478.11,Active
A04605,C04605,B018,Salary,2025-11-10,426254.16,Active
A04606,C04606,B011,Current,2022-10-04,222101.22,Active
A04607,C04607,B018,Current,2023-01-02,203730.66,Active
A04608,C04608,B024,Salary,2024-03-11,34713.03,Active
A04609,C04609,B009,Salary,2023-12-27,483906.08,Active
A04610,C04610,B026,Current,2025-04-09,71115.37,Active
A04611,C04611,B018,Salary,2024-04-26,298615.13,Active
A04612,C04612,B017,Savings,2026-06-27,348363.9,Active
A04613,C04613,B029,Current,2023-03-20,256451.79,Active
A04614,C04614,B011,Savings,2022-04-30,463398.37,Inactive
A04615,C04615,B011,Savings,2023-12-22,437064.92,Active
A04616,C04616,B019,Business,2025-02-08,405106.13,Active
A04617,C04617,B009,Salary,2023-12-10,456474.1,Active
A04618,C04618,B006,Salary,2022-01-02,353353.37,Inactive
A04619,C04619,B016,Business,2025-02-23,243799.71,Active
A04620,C04620,B025,Salary,2026-04-28,284919.41,Active
A04621,C04621,B026,Current,2026-03-12,21792.32,Inactive
A04622,C04622,B010,Savings,2022-01-03,29160.38,Active
A04623,C04623,B013,Current,2022-06-08,198136.43,Inactive
A04624,C04624,B005,Business,2024-04-30,185256.45,Active
A04625,C04625,B026,Current,2022-12-21,250935.35,Active
A04626,C04626,B026,Salary,2025-05-18,452090.07,Active
A04627,C04627,B021,Business,2022-06-13,15245.36,Active
A04628,C04628,B005,Savings,2026-06-06,15958.96,Active
A04629,C04629,B001,Business,2022-05-28,82794.2,Active
A04630,C04630,B009,Salary,2025-06-09,366913.79,Inactive
A04631,C04631,B002,Savings,2023-04-15,379054.71,Active
A04632,C04632,B019,Current,2023-10-10,74961.05,Active
A04633,C04633,B015,Savings,2022-12-27,222978.31,Active
A04634,C04634,B013,Current,2024-08-27,183481.62,Active
A04635,C04635,B023,Business,2025-10-11,151841.13,Active
A04636,C04636,B022,Business,2021-12-24,388056.48,Active
A04637,C04637,B005,Salary,2022-09-15,34065.12,Active
A04638,C04638,B024,Salary,2025-01-17,127030.02,Active
A04639,C04639,B009,Current,2023-09-29,232664.94,Active
A04640,C04640,B005,Current,2024-07-23,216552.97,Inactive
A04641,C04641,B019,Salary,2023-01-07,287104.86,Active
A04642,C04642,B011,Salary,2024-09-26,304225.99,Active
A04643,C04643,B023,Salary,2023-04-12,422148.09,Active
A04644,C04644,B006,Business,2023-10-20,363942.6,Active
A04645,C04645,B016,Salary,2024-02-07,342121.72,Active
A04646,C04646,B015,Savings,2022-10-24,266896.4,Active
A04647,C04647,B028,Current,2025-06-18,466228.71,Active
A04648,C04648,B029,Savings,2022-03-28,84893.69,Active
A04649,C04649,B013,Current,2025-05-11,240519.52,Active
A04650,C04650,B015,Business,2021-12-21,459470.38,Active
A04651,C04651,B023,Savings,2025-12-01,384390.55,Active
A04652,C04652,B002,Salary,2022-11-19,365558.47,Inactive
A04653,C04653,B011,Salary,2021-11-26,54153.06,Active
A04654,C04654,B018,Business,2022-09-04,119546.1,Active
A04655,C04655,B004,Savings,2026-04-23,178356.43,Active
A04656,C04656,B023,Current,2022-11-30,268289.01,Active
A04657,C04657,B002,Business,2024-04-14,388597.74,Active
A04658,C04658,B022,Salary,2023-11-19,295892.96,Active
A04659,C04659,B026,Current,2025-08-12,223964.93,Inactive
A04660,C04660,B016,Business,2023-07-28,398321.79,Active
A04661,C04661,B007,Current,2022-09-13,162581.06,Active
A04662,C04662,B007,Current,2026-08-22,410860.19,Inactive
A04663,C04663,B007,Current,2025-09-02,359148.53,Active
A04664,C04664,B020,Business,2023-12-15,386019.61,Active
A04665,C04665,B003,Salary,2026-06-15,64248.38,Active
A04666,C04666,B005,Business,2026-03-31,5700.51,Inactive
A04667,C04667,B025,Current,2024-08-30,38517.56,Active
A04668,C04668,B029,Salary,2026-07-25,477110.87,Inactive
A04669,C04669,B029,Business,2021-12-19,485769.09,Active
A04670,C04670,B007,Business,2022-08-04,38800.18,Active
A04671,C04671,B016,Current,2023-02-18,60142.36,Active
A04672,C04672,B012,Current,2025-06-18,7129.2,Active
A04673,C04673,B003,Business,2023-03-03,114880.76,Active
A04674,C04674,B002,Business,2022-02-26,313234.91,Active
A04675,C04675,B015,Business,2023-08-28,425745.56,Active
A04676,C04676,B004,Current,2025-07-12,308088.88,Active
A04677,C04677,B029,Salary,2024-02-29,470964.04,Active
A04678,C04678,B017,Salary,2025-07-09,30577.29,Active
A04679,C04679,B022,Business,2024-09-06,336571.62,Active
A04680,C04680,B020,Savings,2025-05-18,265115.27,Inactive
A04681,C04681,B018,Savings,2025-03-12,5128.06,Active
A04682,C04682,B016,Current,2022-01-13,90546.65,Inactive
A04683,C04683,B003,Current,2025-12-28,472164.84,Active
A04684,C04684,B017,Salary,2024-10-20,176848.95,Active
A04685,C04685,B020,Salary,2024-01-21,287266.21,Active
A04686,C04686,B005,Current,2022-04-24,108803.98,Active
A04687,C04687,B026,Business,2025-07-24,473307.73,Active
A04688,C04688,B015,Salary,2022-04-22,225512.48,Active
A04689,C04689,B007,Current,2024-06-29,102323.03,Active
A04690,C04690,B026,Business,2025-03-26,432543.45,Active
A04691,C04691,B003,Business,2023-04-02,171429.01,Active
A04692,C04692,B026,Salary,2026-05-06,65273.2,Active
A04693,C04693,B030,Savings,2025-08-12,28304.27,Inactive
A04694,C04694,B016,Salary,2022-06-24,260258.8,Inactive
A04695,C04695,B011,Salary,2022-08-14,342972.03,Active
A04696,C04696,B001,Salary,2024-07-14,289644.98,Active
A04697,C04697,B010,Salary,2025-11-22,26331.59,Inactive
A04698,C04698,B006,Current,2023-09-20,198459.14,Active
A04699,C04699,B022,Business,2024-12-02,68328.35,Active
A04700,C04700,B017,Business,2023-04-21,477940.32,Active
A04701,C04701,B018,Savings,2021-12-17,147576.14,Active
A04702,C04702,B002,Salary,2022-07-12,397648.8,Active
A04703,C04703,B021,Salary,2026-01-07,383889.32,Active
A04704,C04704,B030,Savings,2022-04-02,342579.61,Active
A04705,C04705,B030,Business,2022-09-23,77387.1,Inactive
A04706,C04706,B029,Business,2023-08-21,134091.21,Active
A04707,C04707,B030,Salary,2026-05-11,304363.2,Active
A04708,C04708,B028,Salary,2026-04-22,57776.5,Inactive
A04709,C04709,B015,Salary,2024-03-26,484482.78,Inactive
A04710,C04710,B018,Business,2025-09-13,284001.71,Active
A04711,C04711,B018,Salary,2026-04-09,226026.73,Active
A04712,C04712,B025,Savings,2023-03-22,32027.69,Inactive
A04713,C04713,B015,Current,2022-08-03,489276.86,Active
A04714,C04714,B003,Business,2026-07-08,314283.05,Inactive
A04715,C04715,B018,Salary,2026-09-09,112230.04,Inactive
A04716,C04716,B002,Savings,2026-03-25,483672.56,Active
A04717,C04717,B019,Current,2022-01-30,440013.22,Active
A04718,C04718,B014,Salary,2023-11-10,181405.19,Active
A04719,C04719,B030,Salary,2022-06-06,491177.43,Inactive
A04720,C04720,B018,Savings,2025-01-05,138851.57,Active
A04721,C04721,B010,Savings,2025-09-16,243824.06,Active
A04722,C04722,B013,Salary,2024-09-12,38794.74,Inactive
A04723,C04723,B012,Business,2024-05-11,394252.25,Active
A04724,C04724,B014,Current,2026-09-12,379641.57,Active
A04725,C04725,B022,Current,2024-10-15,237463.36,Active
A04726,C04726,B011,Business,2024-05-22,63315.86,Active
A04727,C04727,B013,Business,2025-05-28,495161.31,Active
A04728,C04728,B005,Current,2025-06-03,7405.53,Active
A04729,C04729,B015,Salary,2025-12-24,394897.47,Active
A04730,C04730,B012,Current,2022-11-15,75221.44,Active
A04731,C04731,B006,Salary,2022-01-21,388918.59,Inactive
A04732,C04732,B001,Savings,2025-04-11,292265.24,Active
A04733,C04733,B029,Salary,2024-09-01,458852.32,Active
A04734,C04734,B014,Savings,2022-11-14,350402.82,Active
A04735,C04735,B001,Current,2022-05-14,451427.71,Active
A04736,C04736,B003,Current,2023-09-27,411798.11,Inactive
A04737,C04737,B011,Current,2026-03-10,66879.89,Active
A04738,C04738,B014,Salary,2023-09-08,310183.56,Inactive
A04739,C04739,B028,Business,2022-10-22,409101.71,Active
A04740,C04740,B024,Business,2023-07-25,401627.73,Inactive
A04741,C04741,B002,Savings,2024-11-17,251866.24,Inactive
A04742,C04742,B004,Salary,2022-03-12,394653.83,Active
A04743,C04743,B028,Business,2024-12-07,20536.47,Active
A04744,C04744,B026,Salary,2025-11-02,367961.54,Active
A04745,C04745,B024,Business,2025-03-27,495957.33,Active
A04746,C04746,B007,Business,2025-09-28,282110.58,Active
A04747,C04747,B022,Business,2025-03-08,122988.98,Inactive
A04748,C04748,B014,Current,2021-11-25,438118.23,Active
A04749,C04749,B029,Business,2021-12-22,355397.08,Active
A04750,C04750,B027,Savings,2025-08-13,370831.4,Active
A04751,C04751,B012,Business,2023-05-17,217395.86,Active
A04752,C04752,B010,Business,2023-03-02,157265.06,Active
A04753,C04753,B006,Business,2025-09-20,255422.73,Active
A04754,C04754,B021,Savings,2026-05-05,129092.81,Inactive
A04755,C04755,B006,Business,2023-02-07,107583.75,Active
A04756,C04756,B022,Current,2025-01-08,45668.09,Active
A04757,C04757,B005,Current,2025-01-08,358309.77,Active
A04758,C04758,B004,Salary,2022-01-19,283777.53,Active
A04759,C04759,B001,Business,2024-05-19,350844.91,Active
A04760,C04760,B007,Current,2024-05-12,332599.48,Active
A04761,C04761,B010,Salary,2021-12-07,474297.26,Active
A04762,C04762,B030,Salary,2024-03-15,212855.2,Inactive
A04763,C04763,B003,Salary,2025-06-16,415873.63,Active
A04764,C04764,B004,Business,2024-12-18,326702.24,Inactive
A04765,C04765,B013,Savings,2021-09-24,151866.94,Inactive
A04766,C04766,B018,Current,2021-12-11,290481.48,Active
A04767,C04767,B013,Salary,2026-08-21,188438.64,Inactive
A04768,C04768,B016,Business,2022-10-11,377158.55,Inactive
A04769,C04769,B030,Salary,2026-05-22,409128.68,Inactive
A04770,C04770,B013,Business,2026-08-16,431357.22,Inactive
A04771,C04771,B013,Savings,2024-05-20,283258.69,Active
A04772,C04772,B001,Salary,2024-10-11,425684.76,Active
A04773,C04773,B019,Business,2023-04-28,158871.3,Active
A04774,C04774,B030,Current,2021-10-02,39951.77,Active
A04775,C04775,B002,Salary,2026-04-06,288747.03,Inactive
A04776,C04776,B017,Current,2023-01-21,298675.9,Inactive
A04777,C04777,B005,Business,2025-04-18,183493.45,Active
A04778,C04778,B005,Current,2024-01-11,7448.71,Active
A04779,C04779,B022,Salary,2021-09-21,347709.12,Inactive
A04780,C04780,B029,Current,2025-03-13,299481.34,Inactive
A04781,C04781,B026,Current,2026-07-26,324450.61,Inactive
A04782,C04782,B026,Salary,2026-07-25,22177.02,Inactive
A04783,C04783,B026,Business,2026-09-14,74147.85,Inactive
A04784,C04784,B028,Business,2021-09-27,105073.78,Active
A04785,C04785,B008,Current,2026-05-11,401049.7,Active
A04786,C04786,B009,Current,2025-04-28,32526.81,Active
A04787,C04787,B018,Current,2026-03-04,499913.18,Active
A04788,C04788,B008,Savings,2024-07-09,448934.69,Active
A04789,C04789,B030,Savings,2025-05-23,401480.83,Active
A04790,C04790,B022,Savings,2023-04-14,203239.42,Active
